# x y z potential pseudo_potential
0.0000000000e+00 -9.2424242424e-01 -1.4393939394e+00 2.0698921632e-09 -3.5155117671e-09
0.0000000000e+00 -8.9393939394e-01 -1.4393939394e+00 2.0896066961e-09 -3.4419855839e-09
0.0000000000e+00 -8.6363636364e-01 -1.4393939394e+00 2.1092090386e-09 -3.3714552340e-09
0.0000000000e+00 -8.3333333333e-01 -1.4393939394e+00 2.1286679992e-09 -3.3038895261e-09
0.0000000000e+00 -8.0303030303e-01 -1.4393939394e+00 2.1479507354e-09 -3.2392556178e-09
0.0000000000e+00 -7.7272727273e-01 -1.4393939394e+00 2.1670227918e-09 -3.1775190535e-09
0.0000000000e+00 -7.4242424242e-01 -1.4393939394e+00 2.1858481555e-09 -3.1186438204e-09
0.0000000000e+00 -7.1212121212e-01 -1.4393939394e+00 2.2043893311e-09 -3.0625924230e-09
0.0000000000e+00 -6.8181818182e-01 -1.4393939394e+00 2.2226074367e-09 -3.0093259795e-09
0.0000000000e+00 -6.5151515152e-01 -1.4393939394e+00 2.2404623217e-09 -2.9588043393e-09
0.0000000000e+00 -6.2121212121e-01 -1.4393939394e+00 2.2579127081e-09 -2.9109862244e-09
0.0000000000e+00 -5.9090909091e-01 -1.4393939394e+00 2.2749163547e-09 -2.8658293935e-09
0.0000000000e+00 -5.6060606061e-01 -1.4393939394e+00 2.2914302460e-09 -2.8232908312e-09
0.0000000000e+00 -5.3030303030e-01 -1.4393939394e+00 2.3074108046e-09 -2.7833269602e-09
0.0000000000e+00 -5.0000000000e-01 -1.4393939394e+00 2.3228141272e-09 -2.7458938769e-09
0.0000000000e+00 -4.6969696970e-01 -1.4393939394e+00 2.3375962424e-09 -2.7109476101e-09
0.0000000000e+00 -4.3939393939e-01 -1.4393939394e+00 2.3517133893e-09 -2.6784443990e-09
0.0000000000e+00 -4.0909090909e-01 -1.4393939394e+00 2.3651223149e-09 -2.6483409904e-09
0.0000000000e+00 -3.7878787879e-01 -1.4393939394e+00 2.3777805863e-09 -2.6205949514e-09
0.0000000000e+00 -3.4848484848e-01 -1.4393939394e+00 2.3896469151e-09 -2.5951649937e-09
