# x y z potential pseudo_potential
1.5000000000e+00 -1.4696969697e+00 0.0000000000e+00 2.4777011317e-09 -9.9408434566e-09
-1.5000000000e+00 -1.4393939394e+00 0.0000000000e+00 2.5029099774e-09 -9.8168671564e-09
-1.4696969697e+00 -1.4393939394e+00 0.0000000000e+00 2.5293983662e-09 -9.6910623754e-09
-1.4393939394e+00 -1.4393939394e+00 0.0000000000e+00 2.5561786283e-09 -9.5686574916e-09
-1.4090909091e+00 -1.4393939394e+00 0.0000000000e+00 2.5832423969e-09 -9.4496441381e-09
-1.3787878788e+00 -1.4393939394e+00 0.0000000000e+00 2.6105800779e-09 -9.3340127211e-09
-1.3484848485e+00 -1.4393939394e+00 0.0000000000e+00 2.6381807646e-09 -9.2217523335e-09
-1.3181818182e+00 -1.4393939394e+00 0.0000000000e+00 2.6660321487e-09 -9.1128506672e-09
-1.2878787879e+00 -1.4393939394e+00 0.0000000000e+00 2.6941204300e-09 -9.0072939219e-09
-1.2575757576e+00 -1.4393939394e+00 0.0000000000e+00 2.7224302236e-09 -8.9050667128e-09
-1.2272727273e+00 -1.4393939394e+00 0.0000000000e+00 2.7509444667e-09 -8.8061519772e-09
-1.1969696970e+00 -1.4393939394e+00 0.0000000000e+00 2.7796443245e-09 -8.7105308800e-09
-1.1666666667e+00 -1.4393939394e+00 0.0000000000e+00 2.8085090960e-09 -8.6181827205e-09
-1.1363636364e+00 -1.4393939394e+00 0.0000000000e+00 2.8375161224e-09 -8.5290848397e-09
-1.1060606061e+00 -1.4393939394e+00 0.0000000000e+00 2.8666406969e-09 -8.4432125309e-09
-1.0757575758e+00 -1.4393939394e+00 0.0000000000e+00 2.8958559786e-09 -8.3605389532e-09
-1.0454545455e+00 -1.4393939394e+00 0.0000000000e+00 2.9251329117e-09 -8.2810350508e-09
-1.0151515152e+00 -1.4393939394e+00 0.0000000000e+00 2.9544401514e-09 -8.2046694788e-09
-9.8484848485e-01 -1.4393939394e+00 0.0000000000e+00 2.9837439981e-09 -8.1314085376e-09
-9.5454545455e-01 -1.4393939394e+00 0.0000000000e+00 3.0130083422e-09 -8.0612161178e-09
-9.2424242424e-01 -1.4393939394e+00 0.0000000000e+00 3.0421946215e-09 -7.9940536570e-09
-8.9393939394e-01 -1.4393939394e+00 0.0000000000e+00 3.0712617932e-09 -7.9298801126e-09
-8.6363636364e-01 -1.4393939394e+00 0.0000000000e+00 3.1001663228e-09 -7.8686519499e-09
-8.3333333333e-01 -1.4393939394e+00 0.0000000000e+00 3.1288621922e-09 -7.8103231508e-09
-8.0303030303e-01 -1.4393939394e+00 0.0000000000e+00 3.1573009298e-09 -7.7548452439e-09
-7.7272727273e-01 -1.4393939394e+00 0.0000000000e+00 3.1854316654e-09 -7.7021673587e-09
-7.4242424242e-01 -1.4393939394e+00 0.0000000000e+00 3.2132012101e-09 -7.6522363066e-09
-7.1212121212e-01 -1.4393939394e+00 0.0000000000e+00 3.2405541671e-09 -7.6049966907e-09
-6.8181818182e-01 -1.4393939394e+00 0.0000000000e+00 3.2674330718e-09 -7.5603910463e-09
-6.5151515152e-01 -1.4393939394e+00 0.0000000000e+00 3.2937785656e-09 -7.5183600149e-09
-6.2121212121e-01 -1.4393939394e+00 0.0000000000e+00 3.3195296038e-09 -7.4788425517e-09
-5.9090909091e-01 -1.4393939394e+00 0.0000000000e+00 3.3446236981e-09 -7.4417761686e-09
-5.6060606061e-01 -1.4393939394e+00 0.0000000000e+00 3.3689971960e-09 -7.4070972129e-09
-5.3030303030e-01 -1.4393939394e+00 0.0000000000e+00 3.3925855951e-09 -7.3747411823e-09
-5.0000000000e-01 -1.4393939394e+00 0.0000000000e+00 3.4153238922e-09 -7.3446430735e-09
-4.6969696970e-01 -1.4393939394e+00 0.0000000000e+00 3.4371469657e-09 -7.3167377651e-09
-4.3939393939e-01 -1.4393939394e+00 0.0000000000e+00 3.4579899896e-09 -7.2909604309e-09
-4.0909090909e-01 -1.4393939394e+00 0.0000000000e+00 3.4777888735e-09 -7.2672469806e-09
-3.7878787879e-01 -1.4393939394e+00 0.0000000000e+00 3.4964807272e-09 -7.2455345240e-09
-3.4848484848e-01 -1.4393939394e+00 0.0000000000e+00 3.5140043432e-09 -7.2257618535e-09
